
CondaError: Run 'conda init' before 'conda activate'

[GPU 4] Subsets 17-20 (4 tasks)

>>>>>>>>>> [GPU 4] (1/4) water-meter-jbktv-7vz5k-fsod-ftoz <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
17:39:43 [INFO] ============================================================
17:39:43 [INFO] RF20VL Few-Shot Object Detection — Inference
17:39:43 [INFO] ============================================================
17:39:43 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'water-meter-jbktv-7vz5k-fsod-ftoz', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
17:39:43 [INFO] Loading Sam3Segmenter on cuda ...
17:40:08 [INFO] Model loaded in 25.07 s
17:40:08 [INFO] Found 1 subset(s): ['water-meter-jbktv-7vz5k-fsod-ftoz']
18:25:42 [INFO] [wildfire-smoke-fsod-myxt] sample 7/75 | category=smoke | supports=10 | candidates=3 | visual=6 tv=2 text=1 | 4.15 s
18:25:46 [INFO] [wildfire-smoke-fsod-myxt] sample 8/75 | category=smoke | supports=10 | candidates=2 | visual=1 tv=1 text=0 | 4.09 s
18:25:50 [INFO] [wildfire-smoke-fsod-myxt] sample 9/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.02 s
18:25:55 [INFO] [wildfire-smoke-fsod-myxt] sample 10/75 | category=smoke | supports=10 | candidates=2 | visual=8 tv=2 text=0 | 4.09 s
18:25:59 [INFO] [wildfire-smoke-fsod-myxt] sample 11/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.02 s
18:26:03 [INFO] [wildfire-smoke-fsod-myxt] sample 12/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.01 s
18:26:07 [INFO] [wildfire-smoke-fsod-myxt] sample 13/75 | category=smoke | supports=10 | candidates=2 | visual=10 tv=2 text=1 | 4.09 s
18:26:11 [INFO] [wildfire-smoke-fsod-myxt] sample 14/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.02 s
18:26:15 [INFO] [wildfire-smoke-fsod-myxt] sample 15/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.02 s
18:26:19 [INFO] [wildfire-smoke-fsod-myxt] sample 16/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.02 s
18:26:23 [INFO] [wildfire-smoke-fsod-myxt] sample 17/75 | category=smoke | supports=10 | candidates=3 | visual=3 tv=2 text=2 | 4.17 s
18:26:27 [INFO] [wildfire-smoke-fsod-myxt] sample 18/75 | category=smoke | supports=10 | candidates=2 | visual=1 tv=1 text=1 | 4.10 s
18:26:32 [INFO] [wildfire-smoke-fsod-myxt] sample 19/75 | category=smoke | supports=10 | candidates=2 | visual=2 tv=2 text=1 | 4.10 s
18:26:36 [INFO] [wildfire-smoke-fsod-myxt] sample 20/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.03 s
18:26:40 [INFO] [wildfire-smoke-fsod-myxt] sample 21/75 | category=smoke | supports=10 | candidates=5 | visual=10 tv=8 text=2 | 4.32 s
18:26:44 [INFO] [wildfire-smoke-fsod-myxt] sample 22/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:26:48 [INFO] [wildfire-smoke-fsod-myxt] sample 23/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:26:52 [INFO] [wildfire-smoke-fsod-myxt] sample 24/75 | category=smoke | supports=10 | candidates=2 | visual=2 tv=2 text=1 | 4.10 s
18:26:57 [INFO] [wildfire-smoke-fsod-myxt] sample 25/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:27:01 [INFO] [wildfire-smoke-fsod-myxt] sample 26/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:27:05 [INFO] [wildfire-smoke-fsod-myxt] sample 27/75 | category=smoke | supports=10 | candidates=4 | visual=3 tv=3 text=1 | 4.24 s
18:27:09 [INFO] [wildfire-smoke-fsod-myxt] sample 28/75 | category=smoke | supports=10 | candidates=0 | visual=0 tv=0 text=0 | 3.94 s
18:27:13 [INFO] [wildfire-smoke-fsod-myxt] sample 29/75 | category=smoke | supports=10 | candidates=2 | visual=2 tv=2 text=0 | 4.11 s
18:27:17 [INFO] [wildfire-smoke-fsod-myxt] sample 30/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:27:21 [INFO] [wildfire-smoke-fsod-myxt] sample 31/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:27:25 [INFO] [wildfire-smoke-fsod-myxt] sample 32/75 | category=smoke | supports=10 | candidates=0 | visual=0 tv=0 text=0 | 3.94 s
18:27:29 [INFO] [wildfire-smoke-fsod-myxt] sample 33/75 | category=smoke | supports=10 | candidates=2 | visual=2 tv=2 text=2 | 4.10 s
18:27:33 [INFO] [wildfire-smoke-fsod-myxt] sample 34/75 | category=smoke | supports=10 | candidates=0 | visual=0 tv=0 text=0 | 3.94 s
18:27:38 [INFO] [wildfire-smoke-fsod-myxt] sample 35/75 | category=smoke | supports=10 | candidates=2 | visual=4 tv=2 text=1 | 4.10 s
18:27:42 [INFO] [wildfire-smoke-fsod-myxt] sample 36/75 | category=smoke | supports=10 | candidates=3 | visual=5 tv=3 text=1 | 4.18 s
18:27:46 [INFO] [wildfire-smoke-fsod-myxt] sample 37/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.02 s
18:27:50 [INFO] [wildfire-smoke-fsod-myxt] sample 38/75 | category=smoke | supports=10 | candidates=2 | visual=2 tv=2 text=1 | 4.10 s
18:27:54 [INFO] [wildfire-smoke-fsod-myxt] sample 39/75 | category=smoke | supports=10 | candidates=4 | visual=6 tv=4 text=1 | 4.25 s
18:27:59 [INFO] [wildfire-smoke-fsod-myxt] sample 40/75 | category=smoke | supports=10 | candidates=3 | visual=3 tv=3 text=2 | 4.18 s
18:28:03 [INFO] [wildfire-smoke-fsod-myxt] sample 41/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.03 s
18:28:07 [INFO] [wildfire-smoke-fsod-myxt] sample 42/75 | category=smoke | supports=10 | candidates=2 | visual=1 tv=2 text=2 | 4.11 s
18:28:11 [INFO] [wildfire-smoke-fsod-myxt] sample 43/75 | category=smoke | supports=10 | candidates=3 | visual=4 tv=3 text=1 | 4.18 s
18:28:15 [INFO] [wildfire-smoke-fsod-myxt] sample 44/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:28:19 [INFO] [wildfire-smoke-fsod-myxt] sample 45/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:28:23 [INFO] [wildfire-smoke-fsod-myxt] sample 46/75 | category=smoke | supports=10 | candidates=2 | visual=3 tv=3 text=3 | 4.10 s
18:28:27 [INFO] [wildfire-smoke-fsod-myxt] sample 47/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.04 s
18:28:32 [INFO] [wildfire-smoke-fsod-myxt] sample 48/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:28:36 [INFO] [wildfire-smoke-fsod-myxt] sample 49/75 | category=smoke | supports=10 | candidates=2 | visual=4 tv=2 text=1 | 4.10 s
18:28:40 [INFO] [wildfire-smoke-fsod-myxt] sample 50/75 | category=smoke | supports=10 | candidates=5 | visual=10 tv=8 text=0 | 4.31 s
18:28:44 [INFO] [wildfire-smoke-fsod-myxt] sample 51/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:28:48 [INFO] [wildfire-smoke-fsod-myxt] sample 52/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:28:52 [INFO] [wildfire-smoke-fsod-myxt] sample 53/75 | category=smoke | supports=10 | candidates=2 | visual=2 tv=2 text=2 | 4.11 s
18:28:57 [INFO] [wildfire-smoke-fsod-myxt] sample 54/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:29:01 [INFO] [wildfire-smoke-fsod-myxt] sample 55/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.02 s
18:29:05 [INFO] [wildfire-smoke-fsod-myxt] sample 56/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.02 s
18:29:09 [INFO] [wildfire-smoke-fsod-myxt] sample 57/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:29:13 [INFO] [wildfire-smoke-fsod-myxt] sample 58/75 | category=smoke | supports=10 | candidates=3 | visual=3 tv=3 text=2 | 4.17 s
18:29:17 [INFO] [wildfire-smoke-fsod-myxt] sample 59/75 | category=smoke | supports=10 | candidates=0 | visual=0 tv=0 text=0 | 3.94 s
18:29:21 [INFO] [wildfire-smoke-fsod-myxt] sample 60/75 | category=smoke | supports=10 | candidates=3 | visual=7 tv=3 text=2 | 4.17 s
18:29:25 [INFO] [wildfire-smoke-fsod-myxt] sample 61/75 | category=smoke | supports=10 | candidates=3 | visual=3 tv=3 text=2 | 4.17 s
18:29:30 [INFO] [wildfire-smoke-fsod-myxt] sample 62/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.02 s
18:29:34 [INFO] [wildfire-smoke-fsod-myxt] sample 63/75 | category=smoke | supports=10 | candidates=0 | visual=0 tv=0 text=0 | 3.94 s
18:29:38 [INFO] [wildfire-smoke-fsod-myxt] sample 64/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=2 | 4.02 s
18:29:42 [INFO] [wildfire-smoke-fsod-myxt] sample 65/75 | category=smoke | supports=10 | candidates=6 | visual=6 tv=6 text=3 | 4.39 s
18:29:46 [INFO] [wildfire-smoke-fsod-myxt] sample 66/75 | category=smoke | supports=10 | candidates=2 | visual=2 tv=2 text=1 | 4.10 s
18:29:50 [INFO] [wildfire-smoke-fsod-myxt] sample 67/75 | category=smoke | supports=10 | candidates=2 | visual=2 tv=2 text=1 | 4.10 s
18:29:55 [INFO] [wildfire-smoke-fsod-myxt] sample 68/75 | category=smoke | supports=10 | candidates=3 | visual=4 tv=4 text=0 | 4.17 s
18:29:59 [INFO] [wildfire-smoke-fsod-myxt] sample 69/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.03 s
18:30:03 [INFO] [wildfire-smoke-fsod-myxt] sample 70/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.03 s
18:30:07 [INFO] [wildfire-smoke-fsod-myxt] sample 71/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=0 | 4.03 s
18:30:11 [INFO] [wildfire-smoke-fsod-myxt] sample 72/75 | category=smoke | supports=10 | candidates=0 | visual=0 tv=0 text=0 | 3.94 s
18:30:15 [INFO] [wildfire-smoke-fsod-myxt] sample 73/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.04 s
18:30:19 [INFO] [wildfire-smoke-fsod-myxt] sample 74/75 | category=smoke | supports=10 | candidates=2 | visual=2 tv=2 text=1 | 4.11 s
18:30:23 [INFO] [wildfire-smoke-fsod-myxt] sample 75/75 | category=smoke | supports=10 | candidates=1 | visual=1 tv=1 text=1 | 4.02 s
18:30:23 [INFO] --- COCO Evaluation: wildfire-smoke-fsod-myxt ---
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.02s).
Accumulating evaluation results...
DONE (t=0.01s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.172
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.414
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.128
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.008
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.101
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.358
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.227
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.337
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.337
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.075
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.264
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.523
18:30:23 [INFO]   [visual] AP=0.1722  AP50=0.4138  AP75=0.1280  AP_s=0.0077  AP_m=0.1014  AP_l=0.3582
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.02s).
Accumulating evaluation results...
DONE (t=0.01s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.160
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.386
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.125
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.009
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.098
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.334
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.229
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.335
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.335
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.075
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.267
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.513
18:30:23 [INFO]   [tv] AP=0.1596  AP50=0.3861  AP75=0.1253  AP_s=0.0086  AP_m=0.0983  AP_l=0.3341
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.01s).
Accumulating evaluation results...
DONE (t=0.01s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.179
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.428
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.138
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.006
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.090
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.396
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.227
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.255
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.255
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.025
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.182
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.427
18:30:23 [INFO]   [text] AP=0.1789  AP50=0.4279  AP75=0.1383  AP_s=0.0062  AP_m=0.0901  AP_l=0.3959
18:30:23 [INFO] ============================================================
18:30:23 [INFO] TIMING SUMMARY
18:30:23 [INFO] ============================================================
18:30:23 [INFO] 
18:30:23 [INFO] --- Timing ---
18:30:23 [INFO] Model loading:    10.38 s
18:30:23 [INFO] Total inference:  310.64 s
18:30:23 [INFO] Samples processed: 75
18:30:23 [INFO] Avg per sample:   4.079 s
18:30:23 [INFO] Min per sample:   3.941 s
18:30:23 [INFO] Max per sample:   4.490 s
18:30:23 [INFO] Submission pickle files saved to results/20260513_182502_wildfire-smoke-fsod-myxt_test/submissions
18:30:23 [INFO] Results saved to results/20260513_182502_wildfire-smoke-fsod-myxt_test/results.json
18:30:23 [INFO] Log file: results/20260513_182502_wildfire-smoke-fsod-myxt_test/inference.log
>>>>>>>>>> [GPU 4] wildfire-smoke-fsod-myxt DONE <<<<<<<<<<
>>>>>>>>>> [GPU 4] (4/4) x-ray-id-zfisb-fsod-dyjv <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
18:30:29 [INFO] ============================================================
18:30:29 [INFO] RF20VL Few-Shot Object Detection — Inference
18:30:29 [INFO] ============================================================
18:30:29 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'x-ray-id-zfisb-fsod-dyjv', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
18:30:29 [INFO] Loading Sam3Segmenter on cuda ...
18:30:39 [INFO] Model loaded in 10.50 s
18:30:39 [INFO] Found 1 subset(s): ['x-ray-id-zfisb-fsod-dyjv']
18:30:40 [INFO] Dataset loaded: subset=x-ray-id-zfisb-fsod-dyjv, samples=2290, categories={1: 'DIP', 2: 'MCP', 3: 'PIP', 4: 'Radius', 5: 'Ulna', 6: 'Wrist'} (0.20 s)
18:30:44 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 1/2290 | category=DIP | supports=4 | candidates=17 | visual=7 tv=5 text=0 | 4.00 s
18:30:46 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 2/2290 | category=DIP | supports=4 | candidates=1 | visual=1 tv=1 text=0 | 2.32 s
18:30:48 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 3/2290 | category=DIP | supports=4 | candidates=1 | visual=1 tv=1 text=0 | 2.34 s
18:30:51 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 4/2290 | category=DIP | supports=4 | candidates=5 | visual=4 tv=4 text=0 | 2.62 s
18:30:53 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 5/2290 | category=DIP | supports=4 | candidates=3 | visual=2 tv=2 text=0 | 2.48 s
18:30:56 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 6/2290 | category=DIP | supports=4 | candidates=1 | visual=0 tv=0 text=0 | 2.33 s
18:30:58 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 7/2290 | category=DIP | supports=4 | candidates=5 | visual=4 tv=4 text=0 | 2.64 s
18:31:01 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 8/2290 | category=DIP | supports=4 | candidates=2 | visual=2 tv=1 text=0 | 2.41 s
18:31:03 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 9/2290 | category=DIP | supports=4 | candidates=0 | visual=0 tv=0 text=0 | 2.26 s
18:31:05 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 10/2290 | category=DIP | supports=4 | candidates=0 | visual=0 tv=0 text=0 | 2.26 s
18:31:08 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 11/2290 | category=DIP | supports=4 | candidates=6 | visual=1 tv=2 text=0 | 2.71 s
18:31:10 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 12/2290 | category=DIP | supports=4 | candidates=0 | visual=0 tv=0 text=0 | 2.26 s
18:31:13 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 13/2290 | category=DIP | supports=4 | candidates=0 | visual=0 tv=0 text=0 | 2.26 s
18:31:16 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 14/2290 | category=DIP | supports=4 | candidates=20 | visual=0 tv=1 text=0 | 3.72 s
18:31:19 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 15/2290 | category=DIP | supports=4 | candidates=3 | visual=2 tv=2 text=0 | 2.48 s
18:31:21 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 16/2290 | category=DIP | supports=4 | candidates=0 | visual=0 tv=0 text=0 | 2.26 s
18:31:25 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 17/2290 | category=DIP | supports=4 | candidates=17 | visual=15 tv=15 text=0 | 3.51 s
18:31:27 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 18/2290 | category=DIP | supports=4 | candidates=1 | visual=0 tv=0 text=0 | 2.34 s
18:31:30 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 19/2290 | category=DIP | supports=4 | candidates=3 | visual=2 tv=2 text=0 | 2.50 s
18:31:32 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 20/2290 | category=DIP | supports=4 | candidates=2 | visual=1 tv=1 text=0 | 2.41 s
18:31:35 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 21/2290 | category=DIP | supports=4 | candidates=4 | visual=2 tv=2 text=0 | 2.55 s
18:31:39 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 22/2290 | category=DIP | supports=4 | candidates=25 | visual=14 tv=15 text=0 | 4.08 s
18:31:42 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 23/2290 | category=DIP | supports=4 | candidates=10 | visual=8 tv=6 text=0 | 2.99 s
18:31:45 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 24/2290 | category=DIP | supports=4 | candidates=6 | visual=6 tv=6 text=0 | 2.70 s
18:31:48 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 25/2290 | category=DIP | supports=4 | candidates=15 | visual=11 tv=10 text=0 | 3.34 s
18:31:50 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 26/2290 | category=DIP | supports=4 | candidates=3 | visual=2 tv=2 text=0 | 2.50 s
18:31:53 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 27/2290 | category=DIP | supports=4 | candidates=10 | visual=18 tv=7 text=0 | 3.00 s
18:31:56 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 28/2290 | category=DIP | supports=4 | candidates=2 | visual=2 tv=1 text=0 | 2.42 s
18:31:59 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 29/2290 | category=DIP | supports=4 | candidates=16 | visual=6 tv=6 text=0 | 3.43 s
18:32:02 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 30/2290 | category=DIP | supports=4 | candidates=2 | visual=1 tv=2 text=0 | 2.41 s
18:32:04 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 31/2290 | category=DIP | supports=4 | candidates=5 | visual=4 tv=4 text=0 | 2.64 s
18:32:07 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 32/2290 | category=DIP | supports=4 | candidates=5 | visual=5 tv=5 text=0 | 2.62 s
18:32:10 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 33/2290 | category=DIP | supports=4 | candidates=6 | visual=11 tv=9 text=0 | 2.70 s
18:32:12 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 34/2290 | category=DIP | supports=4 | candidates=2 | visual=1 tv=1 text=0 | 2.41 s
18:32:15 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 35/2290 | category=DIP | supports=4 | candidates=2 | visual=2 tv=2 text=0 | 2.41 s
18:32:18 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 36/2290 | category=DIP | supports=4 | candidates=22 | visual=21 tv=21 text=0 | 3.86 s
18:32:21 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 37/2290 | category=DIP | supports=4 | candidates=3 | visual=3 tv=2 text=0 | 2.49 s
18:32:24 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 38/2290 | category=DIP | supports=4 | candidates=17 | visual=13 tv=13 text=0 | 3.49 s
18:32:27 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 39/2290 | category=DIP | supports=4 | candidates=0 | visual=0 tv=0 text=0 | 2.28 s
18:32:30 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 40/2290 | category=DIP | supports=4 | candidates=15 | visual=9 tv=9 text=0 | 3.37 s
18:32:33 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 41/2290 | category=DIP | supports=4 | candidates=8 | visual=10 tv=7 text=0 | 2.85 s
18:32:35 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 42/2290 | category=DIP | supports=4 | candidates=0 | visual=0 tv=0 text=0 | 2.26 s
18:32:38 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 43/2290 | category=DIP | supports=4 | candidates=2 | visual=1 tv=1 text=0 | 2.41 s
18:32:40 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 44/2290 | category=DIP | supports=4 | candidates=2 | visual=6 tv=2 text=0 | 2.41 s
18:32:43 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 45/2290 | category=DIP | supports=4 | candidates=2 | visual=5 tv=1 text=0 | 2.41 s
18:32:45 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 46/2290 | category=DIP | supports=4 | candidates=3 | visual=2 tv=2 text=0 | 2.49 s
18:32:48 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 47/2290 | category=DIP | supports=4 | candidates=9 | visual=0 tv=0 text=0 | 2.92 s
18:32:50 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 48/2290 | category=DIP | supports=4 | candidates=2 | visual=2 tv=2 text=0 | 2.42 s
18:32:53 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 49/2290 | category=DIP | supports=4 | candidates=1 | visual=0 tv=0 text=0 | 2.34 s
18:32:55 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 50/2290 | category=DIP | supports=4 | candidates=1 | visual=0 tv=0 text=0 | 2.35 s
18:32:57 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 51/2290 | category=DIP | supports=4 | candidates=0 | visual=0 tv=0 text=0 | 2.26 s
18:33:00 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 52/2290 | category=DIP | supports=4 | candidates=4 | visual=3 tv=3 text=0 | 2.57 s
18:33:02 [INFO] [x-ray-id-zfisb-fsod-dyjv] sample 53/2290 | category=DIP | supports=4 | candidates=1 | visual=0 tv=0 text=0 | 2.36 s
